Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1996-02-26 00:00:00+05:30,1.2982919771268684,1.3191708760398673,1.2812091593727133,1.2850053310394287,1294000,0.0,0.0
1996-02-27 00:00:00+05:30,1.2869029150461873,1.300189464977456,1.252737294062163,1.2888009548187256,1682000,0.0,0.0
1996-02-28 00:00:00+05:30,1.2888012076687287,1.3077820616571343,1.2546356704895987,1.262228012084961,844000,0.0,0.0
1996-02-29 00:00:00+05:30,1.2527375483114211,1.2527375483114211,1.1388523331027196,1.163527488708496,2550000,0.0,0.0
1996-03-01 00:00:00+05:30,1.163527574401086,1.1957950740300538,1.1388524169780099,1.1806102991104126,1464000,0.0,0.0
1996-03-04 00:00:00+05:30,1.1806102121596977,1.1768140413363362,1.1578331872195278,1.163527488708496,1294000,0.0,0.0
1996-03-05 00:00:00+05:30,1.163527488708496,1.163527488708496,1.163527488708496,1.163527488708496,0,0.0,0.0
1996-03-06 00:00:00+05:30,1.163527644091765,1.1957951456534275,1.169221855833315,1.1768141984939575,720000,0.0,0.0
1996-03-07 00:00:00+05:30,1.1768142435117168,1.1957951913972826,1.1483430026991026,1.161629557609558,972000,0.0,0.0
1996-03-08 00:00:00+05:30,1.161629509100828,1.1654256804178427,1.1388524811987404,1.1578333377838135,774000,0.0,0.0
1996-03-11 00:00:00+05:30,1.1578329300736359,1.1559348903374211,1.1293616099677612,1.1369539499282837,648000,0.0,0.0
1996-03-12 00:00:00+05:30,1.1369542311392435,1.1369542311392435,1.1122791654184028,1.1217695474624634,800000,0.0,0.0
1996-03-13 00:00:00+05:30,1.1217694615245875,1.1768139808899256,1.1388522746061913,1.1692216396331787,972000,0.0,0.0
1996-03-14 00:00:00+05:30,1.1692218294707417,1.1957951186917035,1.1559352753681227,1.1654256582260132,1058000,0.0,0.0
1996-03-15 00:00:00+05:30,1.1768144364721707,1.1768144364721707,1.1388527154922485,1.1388527154922485,1614000,0.0,0.0
1996-03-18 00:00:00+05:30,1.1388523895013711,1.1483428622836918,1.1122791924218722,1.1331580877304077,776000,0.0,0.0
1996-03-19 00:00:00+05:30,1.1331580602200486,1.1388523618527682,1.1008906526608175,1.1217695474624634,1234000,0.0,0.0
1996-03-20 00:00:00+05:30,1.1217695474624634,1.1217695474624634,1.1217695474624634,1.1217695474624634,0,0.0,0.0
1996-03-21 00:00:00+05:30,1.121769581698771,1.144546698416951,1.1198715414351723,1.140750527381897,1286000,0.0,0.0
1996-03-22 00:00:00+05:30,1.1407502104163765,1.1464444201328523,1.1141769300467166,1.1369539499282837,388000,0.0,0.0
1996-03-25 00:00:00+05:30,1.1369545985066927,1.1578335905625148,1.1312603855419396,1.1483432054519653,826000,0.0,0.0
1996-03-26 00:00:00+05:30,1.1483430633329117,1.169221962296876,1.1312602455370575,1.1559354066848755,1286000,0.0,0.0
1996-03-27 00:00:00+05:30,1.1559353014311224,1.1806103698242787,1.1502409991817086,1.1768141984939575,1590000,0.0,0.0
1996-03-28 00:00:00+05:30,1.1768142808843485,1.2432474195778418,1.1882028861805078,1.2185722589492798,2248000,0.0,0.0
1996-03-29 00:00:00+05:30,1.2185721758893928,1.2565338892628246,1.2147760045520497,1.231858730316162,2712000,0.0,0.0
1996-04-01 00:00:00+05:30,1.2318589596839211,1.2527379511808348,1.2299609189157732,1.2489417791366577,1926000,0.0,0.0
1996-04-02 00:00:00+05:30,1.2489412773294737,1.3096800961401749,1.245145106810545,1.2906992435455322,3670000,0.0,0.0
1996-04-03 00:00:00+05:30,1.290699791998313,1.3666232346387808,1.290699791998313,1.3248653411865234,4164000,0.0,0.0
1996-04-04 00:00:00+05:30,1.3248651553312045,1.3115785094790642,1.271718662430514,1.2925976514816284,2268000,0.0,0.0
1996-04-05 00:00:00+05:30,1.2925976514816284,1.2925976514816284,1.2925976514816284,1.2925976514816284,0,0.0,0.0
1996-04-08 00:00:00+05:30,1.2925974092151042,1.317272565240937,1.2944955399130236,1.3096802234649658,1850000,0.0,0.0
1996-04-09 00:00:00+05:30,1.3096804921270147,1.31347666379373,1.2736168160392825,1.2850053310394287,2438000,0.0,0.0
1996-04-10 00:00:00+05:30,1.2850053261416026,1.3134766587873847,1.229960791930097,1.2470436096191406,1808000,0.0,0.0
1996-04-11 00:00:00+05:30,1.2337567336268993,1.2679222721291241,1.2337567336268993,1.2660242319107056,1262000,0.0,0.0
1996-04-12 00:00:00+05:30,1.266024171942,1.285005025766378,1.245145187481259,1.2717183828353882,1128000,0.0,0.0
1996-04-15 00:00:00+05:30,1.294495759878196,1.3115784865229603,1.2812091142586075,1.3001899719238281,1976000,0.0,0.0
1996-04-16 00:00:00+05:30,1.2982915659294694,1.3039857763721254,1.2755144526353164,1.2812087535858154,1566000,0.0,0.0
1996-04-17 00:00:00+05:30,1.281208825180756,1.3381514758363733,1.3001896785633458,1.3305591344833374,3092000,0.0,0.0
1996-04-18 00:00:00+05:30,1.3476422259789096,1.4026867611021305,1.3305594985147922,1.3875020742416382,5412000,0.0,0.0
1996-04-19 00:00:00+05:30,1.4045845376112476,1.527960222967046,1.3761132116817787,1.4596290588378906,12700000,0.0,0.0
1996-04-22 00:00:00+05:30,1.5184694716075091,1.5564311721945634,1.4064823191139486,1.4311574697494507,11286000,0.0,0.0
1996-04-23 00:00:00+05:30,1.4311578931412778,1.4387502355047972,1.3780114965966435,1.4083808660507202,6428000,0.0,0.0
1996-04-24 00:00:00+05:30,1.4786099126215866,1.537450695112819,1.4425462451786393,1.4596290588378906,10686000,0.0,0.0
1996-04-25 00:00:00+05:30,1.4805083174477887,1.4805083174477887,1.3704191640978611,1.398890495300293,6666000,0.0,0.0
1996-04-26 00:00:00+05:30,1.398890463121618,1.440648438726724,1.3761134348867592,1.4045847654342651,4078000,0.0,0.0
1996-04-29 00:00:00+05:30,1.404584797743926,1.4178713525992919,1.3818077689851274,1.398890495300293,2700000,0.0,0.0
1996-04-30 00:00:00+05:30,1.3988905349387395,1.4045848375437242,1.3305594467261388,1.3457441329956055,5402000,0.0,0.0
1996-05-01 00:00:00+05:30,1.3457440442286717,1.4330560750267665,1.3704191125350227,1.3761134147644043,3324000,0.0,0.0
1996-05-02 00:00:00+05:30,1.396992347929689,1.396992347929689,1.3457439918898646,1.3533363342285156,2340000,0.0,0.0
1996-05-03 00:00:00+05:30,1.353336361740568,1.355234402109886,1.3248650321379014,1.3286612033843994,3558000,0.0,0.0
1996-05-06 00:00:00+05:30,1.3286609700616814,1.3286609700616814,1.2717183208558995,1.2831069231033325,2720000,0.0,0.0
1996-05-07 00:00:00+05:30,1.283107315468839,1.3058843459130747,1.2717187097388476,1.296393871307373,3642000,0.0,0.0
1996-05-08 00:00:00+05:30,1.2147760048552139,1.328661235511795,1.2147760048552139,1.3229669332504272,3234000,0.0,0.0
1996-05-09 00:00:00+05:30,1.3229670242775258,1.326763195877013,1.2831072677368456,1.2925976514816284,2230000,0.0,0.0
1996-05-10 00:00:00+05:30,1.2925976743728596,1.2888015027061441,1.2299607966181196,1.2850053310394287,2742000,0.0,0.0
1996-05-13 00:00:00+05:30,1.2850057480534938,1.3001904396481387,1.271719097654229,1.2982923984527588,1424000,0.0,0.0
1996-05-14 00:00:00+05:30,1.3229670011220926,1.3229670011220926,1.2812091142586075,1.3001899719238281,2384000,0.0,0.0
1996-05-15 00:00:00+05:30,1.300189895484025,1.3286612255619246,1.2906995124633005,1.3210688829421997,3216000,0.0,0.0
1996-05-16 00:00:00+05:30,1.3210688813987699,1.3931962267097509,1.3343555262216968,1.3571325540542603,5342000,0.0,0.0
1996-05-17 00:00:00+05:30,1.3476422061803381,1.3476422061803381,1.3191708734812586,1.3400498628616333,2770000,0.0,0.0
1996-05-20 00:00:00+05:30,1.3191708526780386,1.3210689837317173,1.29069961093582,1.2925976514816284,1866000,0.0,0.0
1996-05-21 00:00:00+05:30,1.2906993883051288,1.2906993883051288,1.262228060966014,1.2660242319107056,3288000,0.0,0.0
1996-05-22 00:00:00+05:30,1.2660240717282756,1.2982915659294694,1.2793106230997013,1.2812087535858154,1290000,0.0,0.0
1996-05-23 00:00:00+05:30,1.2906993271676166,1.2906993271676166,1.266024171942,1.2717183828353882,722000,0.0,0.0
1996-05-24 00:00:00+05:30,1.271718684951989,1.2906996337934378,1.271718684951989,1.2850053310394287,946000,0.0,0.0
1996-05-27 00:00:00+05:30,1.2850050968599136,1.2850050968599136,1.2622280710105098,1.267922282218933,2724000,0.0,0.0
1996-05-28 00:00:00+05:30,1.26792231624661,1.2906994332151467,1.2527376319394907,1.2869032621383667,2780000,0.0,0.0
1996-05-29 00:00:00+05:30,1.2869035118555119,1.309680542735959,1.2888015525082783,1.3077824115753174,2628000,0.0,0.0
1996-05-30 00:00:00+05:30,1.3286616111208491,1.3286616111208491,1.281209410723676,1.2944960594177246,1608000,0.0,0.0
1996-05-31 00:00:00+05:30,1.2944958306909569,1.3020881741723687,1.2793110532202594,1.296393871307373,972000,0.0,0.0
1996-06-03 00:00:00+05:30,1.2963935801030897,1.3286610779048937,1.2963935801030897,1.3096802234649658,1532000,0.0,0.0
1996-06-04 00:00:00+05:30,1.3096800961401749,1.3191704771835742,1.2812087719942886,1.2906992435455322,3396000,0.0,0.0
1996-06-05 00:00:00+05:30,1.29069961093582,1.3096804689332557,1.2869034393363328,1.2925976514816284,874000,0.0,0.0
1996-06-06 00:00:00+05:30,1.307782482979539,1.3134767862644943,1.292597794896832,1.3039863109588623,1244000,0.0,0.0
1996-06-07 00:00:00+05:30,1.2982920981817871,1.307782482979539,1.292597794896832,1.3039863109588623,810000,0.0,0.0
1996-06-10 00:00:00+05:30,1.3153746254008705,1.3153746254008705,1.300189939645665,1.3058842420578003,1720000,0.0,0.0
1996-06-11 00:00:00+05:30,1.3172727074229824,1.3172727074229824,1.2906995083388606,1.3020880222320557,2108000,0.0,0.0
1996-06-12 00:00:00+05:30,1.3096801605576902,1.3457438275152498,1.3058839898520442,1.332457184791565,3314000,0.0,0.0
1996-06-13 00:00:00+05:30,1.3324572280858746,1.4729157297742566,1.328661057256883,1.471017599105835,14640000,0.0,0.0
1996-06-14 00:00:00+05:30,1.489998710971229,1.5830050481303102,1.489998710971229,1.5355528593063354,18072000,0.0,0.0
1996-06-17 00:00:00+05:30,1.5374506837189272,1.5678200495477763,1.4615270881311055,1.4691194295883179,13624000,0.0,0.0
1996-06-18 00:00:00+05:30,1.4615272502124004,1.4805081964682405,1.423565538716439,1.453934907913208,9416000,0.0,0.0
1996-06-19 00:00:00+05:30,1.493795092799024,1.499489396083181,1.4330563404767112,1.4425467252731323,6844000,0.0,0.0
1996-06-20 00:00:00+05:30,1.423565712812956,1.4425465708822214,1.4045848547436908,1.429260015487671,5962000,0.0,0.0
1996-06-21 00:00:00+05:30,1.4045845481438979,1.429259703501661,1.3875017343565466,1.3969922065734863,4728000,0.0,0.0
1996-06-24 00:00:00+05:30,1.4083811028594426,1.4083811028594426,1.3666231223309353,1.3894002437591553,3862000,0.0,0.0
1996-06-25 00:00:00+05:30,1.395093998234164,1.3969921287749854,1.3704188442505605,1.3818074464797974,8000000,0.0,0.0
1996-06-26 00:00:00+05:30,1.461527319512506,1.5279604535422358,1.461527319512506,1.4862024784088135,28122000,0.0,0.0
1996-06-27 00:00:00+05:30,1.4843042874443977,1.4975908404963925,1.444444447272704,1.491896629333496,15964000,0.0,0.0
1996-06-28 00:00:00+05:30,1.5032851966231917,1.5374508268696283,1.4843043412128702,1.5146737098693848,29918000,0.0,0.0
1996-07-01 00:00:00+05:30,1.5222663144162967,1.5279605264283822,1.4710178632603195,1.4824063777923584,22668000,0.0,0.0
1996-07-02 00:00:00+05:30,1.4899986721265217,1.510877660006952,1.4710178151933417,1.4786101579666138,12078000,0.0,0.0
1996-07-03 00:00:00+05:30,1.4710176204316867,1.4805080928956775,1.4539348061996444,1.4634252786636353,15710000,0.0,0.0
1996-07-04 00:00:00+05:30,1.4539349345239252,1.4843043947843921,1.4330560380729391,1.4653234481811523,18954000,0.0,0.0
1996-07-05 00:00:00+05:30,1.4634252786636353,1.4843042637797033,1.461527147967696,1.4634252786636353,6138000,0.0,0.0
1996-07-08 00:00:00+05:30,1.491896583919213,1.491896583919213,1.4634252574478523,1.471017599105835,3854000,0.0,0.0
1996-07-09 00:00:00+05:30,1.4710177624326428,1.4729158933118134,1.450138775301075,1.455833077430725,6828000,0.0,0.0
1996-07-10 00:00:00+05:30,1.4463425656140159,1.4615272502124004,1.4330560118443592,1.453934907913208,7834000,0.0,0.0
1996-07-11 00:00:00+05:30,1.4520368675923396,1.4672215521907241,1.4520368675923396,1.453934907913208,2592000,0.0,0.0
1996-07-12 00:00:00+05:30,1.4482408859368263,1.4577312697986498,1.4349542399208282,1.4501389265060425,2400000,0.0,0.0
1996-07-15 00:00:00+05:30,1.4463425656140159,1.459629209891532,1.4330560118443592,1.453934907913208,5116000,0.0,0.0
1996-07-16 00:00:00+05:30,1.452037239032008,1.4710180996354045,1.4311582471143307,1.4444448947906494,6754000,0.0,0.0
1996-07-17 00:00:00+05:30,1.4406479401501309,1.4425459799255669,1.3742148283610356,1.4311574697494507,11164000,0.0,0.0
1996-07-18 00:00:00+05:30,1.4235654580438444,1.440648272502884,1.4064826435848048,1.419769287109375,4170000,0.0,0.0
1996-07-19 00:00:00+05:30,1.4235655555663351,1.4330560288065883,1.4045846995936895,1.4273617267608643,4696000,0.0,0.0
1996-07-22 00:00:00+05:30,1.452037078362347,1.452037078362347,1.4083810585511856,1.4235657453536987,1726000,0.0,0.0
1996-07-23 00:00:00+05:30,1.425463532716455,1.425463532716455,1.3875017343565466,1.3969922065734863,7390000,0.0,0.0
1996-07-24 00:00:00+05:30,1.389400141122565,1.389400141122565,1.3191708318776092,1.3742153644561768,12120000,0.0,0.0
1996-07-25 00:00:00+05:30,1.366622616587348,1.3856035591712672,1.3590302757569173,1.3704187870025635,5084000,0.0,0.0
1996-07-26 00:00:00+05:30,1.3590307542247544,1.393196390498077,1.3533365418511165,1.378011703491211,13278000,0.0,0.0
1996-07-29 00:00:00+05:30,1.3856039695829352,1.4596293598596521,1.3723173239402962,1.3742153644561768,8280000,0.0,0.0
1996-07-30 00:00:00+05:30,1.3666232250189598,1.3666232250189598,1.248941799246725,1.34194815158844,24798000,0.0,0.0
1996-07-31 00:00:00+05:30,1.313476731078106,1.3476422778287145,1.2736168812817912,1.3362537622451782,5940000,0.0,0.0
1996-08-01 00:00:00+05:30,1.3476420640945435,1.3552344066127657,1.3286612077989874,1.3476420640945435,2194000,0.0,0.0
1996-08-02 00:00:00+05:30,1.3761133391037057,1.3761133391037057,1.332457326104929,1.3609286546707153,1644000,0.0,0.0
1996-08-05 00:00:00+05:30,1.3476416857991782,1.4045843292093867,1.3476416857991782,1.372316837310791,2908000,0.0,0.0
1996-08-06 00:00:00+05:30,1.3685209975170665,1.442546379415894,1.3685209975170665,1.4330559968948364,4700000,0.0,0.0
1996-08-07 00:00:00+05:30,1.404584797743926,1.4216675240590917,1.3856039404449272,1.398890495300293,1362000,0.0,0.0
1996-08-08 00:00:00+05:30,1.4045847000882643,1.410278911628133,1.3856038441089353,1.3912980556488037,742000,0.0,0.0
1996-08-09 00:00:00+05:30,1.3799093961715698,1.3950940793496467,1.3742150947258656,1.3799093961715698,656000,0.0,0.0
1996-08-12 00:00:00+05:30,1.3875015180847567,1.3875015180847567,1.3666225367666356,1.372316837310791,1660000,0.0,0.0
1996-08-13 00:00:00+05:30,1.3666230824229568,1.3761135569498983,1.357132698403888,1.3685212135314941,1678000,0.0,0.0
1996-08-14 00:00:00+05:30,1.3704188991308075,1.3723170297476421,1.3476418747758894,1.351438045501709,1310000,0.0,0.0
1996-08-15 00:00:00+05:30,1.351438045501709,1.351438045501709,1.351438045501709,1.351438045501709,0,0.0,0.0
1996-08-16 00:00:00+05:30,1.3476423644924513,1.3571328400096467,1.340050020281848,1.34194815158844,604000,0.0,0.0
1996-08-19 00:00:00+05:30,1.3856038625897327,1.3856038625897327,1.305884175905411,1.3286612033843994,1220000,0.0,0.0
1996-08-20 00:00:00+05:30,1.317272522521746,1.3400495471109997,1.2622280011771243,1.2717183828353882,3964000,0.0,0.0
1996-08-21 00:00:00+05:30,1.3096801605576902,1.3666227211423774,1.3096801605576902,1.332457184791565,1570000,0.0,0.0
1996-08-22 00:00:00+05:30,1.3476425047095208,1.3666233672109156,1.321069297207568,1.3267635107040405,976000,0.0,0.0
1996-08-23 00:00:00+05:30,1.3210688608914034,1.3343555055080776,1.3210688608914034,1.3286612033843994,1724000,0.0,0.0
1996-08-26 00:00:00+05:30,1.332457567301131,1.3476422544827935,1.32676326435407,1.343846082687378,2050000,0.0,0.0
1996-08-27 00:00:00+05:30,1.3362534380734994,1.3761132781999184,1.334355397857308,1.366622805595398,1810000,0.0,0.0
1996-08-28 00:00:00+05:30,1.3590307542247544,1.3818078752429275,1.3590307542247544,1.378011703491211,1598000,0.0,0.0
1996-08-29 00:00:00+05:30,1.3666230845545249,1.4026867611021305,1.3647250439508998,1.3875020742416382,1944000,0.0,0.0
1996-08-30 00:00:00+05:30,1.3685211236218946,1.4026866667600928,1.3685211236218946,1.398890495300293,1114000,0.0,0.0
1996-09-02 00:00:00+05:30,1.4045847752968594,1.4102789871416248,1.3875019587468322,1.4064828157424927,906000,0.0,0.0
1996-09-03 00:00:00+05:30,1.4406481356275738,1.4406481356275738,1.3628265031029665,1.3818074464797974,2128000,0.0,0.0
1996-09-04 00:00:00+05:30,1.3666230845545249,1.3894002053531362,1.3666230845545249,1.3875020742416382,1492000,0.0,0.0
1996-09-05 00:00:00+05:30,1.3950942917491416,1.419769450924171,1.391298120376665,1.4045847654342651,2746000,0.0,0.0
1996-09-06 00:00:00+05:30,1.4007886038977273,1.414075158540757,1.3912981301459644,1.4064828157424927,1140000,0.0,0.0
1996-09-09 00:00:00+05:30,1.412177108179218,1.412177108179218,1.3969924226893122,1.4045847654342651,2472000,0.0,0.0
1996-09-10 00:00:00+05:30,1.3988902048533152,1.4140748875397684,1.393195994099819,1.4121768474578857,3004000,0.0,0.0
1996-09-11 00:00:00+05:30,1.4197693187579679,1.4197693187579679,1.4007884636625116,1.4140750169754028,2326000,0.0,0.0
1996-09-12 00:00:00+05:30,1.404584704799978,1.4140750875675479,1.3950942315245471,1.4102789163589478,1342000,0.0,0.0
1996-09-13 00:00:00+05:30,1.402686503918129,1.4197693187579679,1.402686503918129,1.4140750169754028,616000,0.0,0.0
1996-09-16 00:00:00+05:30,1.3912980603159468,1.4197693896343786,1.3912980603159468,1.4102789163589478,1282000,0.0,0.0
1996-09-17 00:00:00+05:30,1.4121771979713968,1.4425465708822214,1.4045848547436908,1.429260015487671,1294000,0.0,0.0
1996-09-18 00:00:00+05:30,1.4140748875397684,1.4216672288829952,1.4045845061146591,1.4121768474578857,826000,0.0,0.0
1996-09-19 00:00:00+05:30,1.414075181139492,1.423565655042925,1.3950943238404931,1.398890495300293,528000,0.0,0.0
1996-09-20 00:00:00+05:30,1.3950944176718842,1.4045848922136284,1.3799097308113921,1.3875020742416382,564000,0.0,0.0
1996-09-23 00:00:00+05:30,1.3818074464797974,1.3893997876273914,1.357132292496194,1.3818074464797974,1188000,0.0,0.0
1996-09-24 00:00:00+05:30,1.3704191125350227,1.3894000596277192,1.3685210721304713,1.3761134147644043,1210000,0.0,0.0
1996-09-25 00:00:00+05:30,1.3514384107213213,1.4007887340015102,1.3514384107213213,1.378011703491211,460000,0.0,0.0
1996-09-26 00:00:00+05:30,1.370418706960127,1.3761130075042824,1.3647244969238082,1.372316837310791,644000,0.0,0.0
1996-09-27 00:00:00+05:30,1.3685212135314941,1.3856040314768399,1.3438460521677444,1.3685212135314941,1810000,0.0,0.0
1996-09-30 00:00:00+05:30,1.3324574050307372,1.3685210779491879,1.3324574050307372,1.3590306043624878,828000,0.0,0.0
1996-10-01 00:00:00+05:30,1.3590307542247544,1.4007887340015102,1.3362537237144552,1.378011703491211,2288000,0.0,0.0
1996-10-02 00:00:00+05:30,1.378011703491211,1.378011703491211,1.378011703491211,1.378011703491211,0,0.0,0.0
1996-10-03 00:00:00+05:30,1.3988905849618383,1.3988905849618383,1.3476422217158566,1.34954035282135,1320000,0.0,0.0
1996-10-04 00:00:00+05:30,1.3324574050307372,1.3761134206154024,1.3324574050307372,1.3590306043624878,1614000,0.0,0.0
1996-10-07 00:00:00+05:30,1.3362534196808649,1.3476419323448214,1.271718424077257,1.3096802234649658,2570000,0.0,0.0
1996-10-08 00:00:00+05:30,1.2546359354867567,1.3191708526780386,1.2546359354867567,1.2925976514816284,1570000,0.0,0.0
1996-10-09 00:00:00+05:30,1.3552340382213732,1.3552340382213732,1.2774125033097827,1.3115780353546143,1328000,0.0,0.0
1996-10-10 00:00:00+05:30,1.3229667026224534,1.3381514758363733,1.3096801505085647,1.3305591344833374,794000,0.0,0.0
1996-10-11 00:00:00+05:30,1.3457440192475718,1.3666229158493806,1.3210688608914034,1.3286612033843994,420000,0.0,0.0
1996-10-14 00:00:00+05:30,1.3286614018029983,1.3286614018029983,1.3020881991091433,1.3077824115753174,498000,0.0,0.0
1996-10-15 00:00:00+05:30,1.2982919746087558,1.3609288522420078,1.2906996312900507,1.3400498628616333,1206000,0.0,0.0
1996-10-16 00:00:00+05:30,1.2906994909194185,1.3628267446028823,1.2906994909194185,1.3286612033843994,600000,0.0,0.0
1996-10-17 00:00:00+05:30,1.3191708162412605,1.3381517642222944,1.3172727757478777,1.3343555927276611,606000,0.0,0.0
1996-10-18 00:00:00+05:30,1.3381516812006964,1.3609287087553636,1.3286612077989874,1.3476420640945435,2012000,0.0,0.0
1996-10-21 00:00:00+05:30,1.3476420640945435,1.3476420640945435,1.3476420640945435,1.3476420640945435,0,0.0,0.0
1996-10-22 00:00:00+05:30,1.4216673273226825,1.440648272502884,1.3856037486991504,1.419769287109375,1718000,0.0,0.0
1996-10-23 00:00:00+05:30,1.476712025256174,1.5184699078999648,1.4463425655528301,1.4899985790252686,2168000,0.0,0.0
1996-10-24 00:00:00+05:30,1.4805082833916592,1.4956929688815652,1.391298120376665,1.4045847654342651,1642000,0.0,0.0
1996-10-25 00:00:00+05:30,1.3969923572046312,1.4311578979553934,1.3912980551589071,1.4273617267608643,594000,0.0,0.0
1996-10-28 00:00:00+05:30,1.4273620749936513,1.452037239032008,1.4235659028729721,1.4444448947906494,1226000,0.0,0.0
1996-10-29 00:00:00+05:30,1.4311578810156314,1.4691195925115925,1.4311578810156314,1.453934907913208,1556000,0.0,0.0
1996-10-30 00:00:00+05:30,1.453934907913208,1.453934907913208,1.453934907913208,1.453934907913208,0,0.0,0.0
